Date,Open,High,Low,Close,Volume,MACD,MACD_Hist,MACD_Signal,RSI,BB_Lower,BB_Middle,BB_Upper,BB_Width,BB_Percent,ADX,ADXR,DI_Pos,DI_Neg,OBV,Returns
2015-02-23,56.59949943882878,56.78338814892088,56.26976629046495,56.440975189208984,12771800,0.07459271210686325,-0.16875306476024243,0.24334577686710568,35.43980579450941,55.32791797636881,57.37690582275391,59.425893669139015,7.142204052322868,0.2716114726604822,43.662398436836305,44.29988176121503,17.525424614351394,37.189564802086274,-156975800.0,-0.010171696487178012
2015-02-24,56.64389183837611,56.92923358181453,56.51706952302163,56.700958251953125,9990700,0.007730785730601042,-0.1884919929092037,0.19622277863980475,37.17817515079705,55.94065489781417,56.91655426025391,57.89245362269365,3.4292285438692924,0.3895398354591619,42.93326510534877,43.59487711186749,17.93255438421331,35.96308980674092,-146985100.0,0.00459570580805858
2015-02-25,56.79607185692537,56.878502730783644,56.485365660931016,56.815093994140625,9925700,-0.03563716901339831,-0.18548795812256247,0.14985078910916416,37.96786266187425,56.3199627582816,56.737736511230466,57.155510264179334,1.4726486414070306,0.5925829858435685,42.27646469200047,42.969431564418386,17.433998809221844,35.18745667459593,-137059400.0,0.0020109187800478783
2015-02-26,56.51709058775584,56.54879738785621,55.85129132565434,56.21272659301758,13984000,-0.11726089012449137,-0.2136893433869244,0.09642845326243306,35.436142836589276,56.005566635588906,56.63755187988281,57.26953712417671,2.2316827734158364,0.16389619797225338,42.06440658401938,42.49883584468407,16.24183655424791,37.28002203286519,-151043400.0,-0.010658846661772536
2015-02-27,56.36489261920828,56.61219010902749,56.01613726803909,56.14295959472656,13090600,-0.1854402510851756,-0.22549496347808692,0.040054712392911335,35.1438473849274,55.87420523947087,56.46254272460938,57.05088020974789,2.0839921716174543,0.22840152297318164,41.778251814266966,42.02735825313371,15.997626662869816,35.65614169356482,-164134000.0,-0.0012418954416114122
2015-03-02,56.01613488616559,56.1302725564425,55.38838011853104,55.82590866088867,13793700,-0.26203566250200794,-0.24167229991593542,-0.02036336258607252,33.7802017246855,55.517752440639526,56.33952941894532,57.16130639725111,2.9172305370000213,0.18749382641775425,41.898772568690866,41.98158957635512,15.100850255724623,38.32090663530763,-177927700.0,-0.005663213108212197
2015-03-03,55.75614262521197,55.81320902614181,55.24886315177169,55.559574127197266,13493800,-0.34030621074411727,-0.2559542785264358,-0.08435193221768147,32.63465098148256,55.16654877066068,56.11125259399414,57.05595641732759,3.3672526620251264,0.20801511904004205,42.09333069112665,41.93579125269681,14.43447425592657,37.69679474712969,-191421500.0,-0.004782221787003964
2015-03-04,55.77517736559844,55.77517736559844,55.122058161419474,55.280582427978516,13467600,-0.4200069044812409,-0.2685239778108475,-0.15148292667039337,31.432178734958637,55.019404185394635,55.804350280761724,56.589296376128814,2.8132075417700766,0.16636699266701735,42.3516739706913,42.125223269691084,13.697702856481063,36.763661383203555,-204889100.0,-0.005034137393628226
2015-03-05,55.21084779867125,55.28694121087046,54.86209237331422,55.00159454345703,12527600,-0.49991950826011333,-0.27874926527177596,-0.22117024298833737,30.23254268283598,54.66746317220382,55.56212387084962,56.45678456949542,3.2203977685423935,0.1867363637180948,42.75271704689024,42.423023869008446,13.224825621896755,37.60692297860876,-217416700.0,-0.005059538854457858
2015-03-06,54.7923331120377,54.912808272182495,54.10116475261406,54.297733306884766,16070500,-0.6129804844144573,-0.3134481931408959,-0.2995322912735614,27.39209579436368,54.018021544392866,55.19307861328126,56.36813568216965,4.257987046244003,0.1190205011729804,43.55559606644721,42.95363501856926,12.258882297843844,41.032523409135614,-233487200.0,-0.012879694330790751
2015-03-09,54.6084349887004,54.773296724315394,53.97433799326263,53.99970245361328,14503800,-0.7183500297033092,-0.3350541907437982,-0.38329583895951097,26.26677184519695,53.50972277811461,54.82783737182618,56.14595196553775,4.808194730616518,0.1858638383325157,44.368054851239734,43.56038594906499,11.45910070878428,39.39115690458168,-247991000.0,-0.005503945749826709
2015-03-10,53.78412425561918,54.234332686626566,53.416346718927734,53.42903137207031,17195500,-0.8382418106686202,-0.3639567773672874,-0.47428503330133287,24.21536133465624,52.901461130799234,54.401728820800784,55.901996510802334,5.515514754846963,0.17582536929477346,45.405794118323705,44.48069509238546,10.690130154559714,41.32541762434312,-265186500.0,-0.010624279540495007
2015-03-11,53.85387864840702,53.85387864840702,53.26416802321035,53.27684783935547,13004700,-0.9347615013774586,-0.3683811744609006,-0.566380326916558,23.68414662202203,52.60786085991381,54.000981903076166,55.394102946238526,5.159613747997425,0.24010368041066765,46.4433846084126,45.40571972982617,10.160755716647449,40.55688020401318,-278191200.0,-0.002852394582601996
2015-03-12,53.53681963422628,53.72070837818257,53.30220195998335,53.40365982055664,10792900,-0.9896137334737176,-0.33858672524572764,-0.65102700822799,25.15749272544413,52.795011757308735,53.68139495849609,54.56777815968345,3.3023851256945402,0.3433323546929754,47.406861492066575,46.40632780519514,9.768646861437103,38.991769073386976,-267398300.0,0.0023774172754232135
2015-03-13,53.200758135133626,53.378304584056046,52.42715874673344,53.18173599243164,16799900,-1.0390148049269285,-0.31039023735915083,-0.7286245675677777,24.27428120829411,52.820722907294446,53.458195495605466,54.095668083916486,2.3849386699310626,0.2831596932612404,48.713233619510106,47.57830911396135,8.950314357262945,43.232130571110844,-284198200.0,-0.004164250592311932
2015-03-16,53.08025944535603,53.80947196505286,52.801255216448254,53.746063232421875,13516200,-1.020861165924643,-0.23378927868549215,-0.7870718872391508,30.91608541120994,52.97951581030144,53.407467651367185,53.835419492432926,1.6025917718447993,0.895600098613287,49.08690077854115,48.246881135303866,11.831645261031069,39.54838201937769,-270682000.0,0.010555393147096751
2015-03-17,53.60657593613767,53.80314451296295,53.27684269486829,53.31489181518555,12979700,-1.0293999245949834,-0.19386242988466607,-0.8355374947103174,28.835105706189605,52.95030979400844,53.38463973999024,53.81896968597204,1.6271719659332882,0.4197062907474297,49.43387742621283,49.07355552286147,11.290799202672835,37.74055343275879,-283661700.0,-0.008054733832643747
2015-03-18,52.97247898851348,54.76697516866776,52.902727911703415,54.576744079589844,18745700,-0.923698202465765,-0.07052856620435799,-0.853169636261407,41.28996716363725,52.52203709011108,53.64461898803712,54.767200885963156,4.185254435962638,0.9151701952769862,48.04826448481209,48.567582631676615,17.290978326806986,32.13673993453794,-264916000.0,0.023392171102267434
2015-03-19,54.01872282646061,54.215291340542684,53.47339904115939,53.52412796020508,12738500,-0.9143263647089981,-0.0489253827580729,-0.8654009819509252,35.68018074769229,52.56701194409067,53.6687126159668,54.77041328784292,4.105560272181228,0.43438115295169033,46.76162389636854,48.09775066129069,15.796062408190375,29.358312757511086,-277654500.0,-0.01947531726060363
2015-03-20,53.68900590221488,54.15189896217268,53.51145946971954,53.60657501220703,36083500,-0.8899871102987404,-0.019668902678252165,-0.8703182076204883,36.40894592306032,52.781897737528915,53.75368041992188,54.72546310231484,3.615687985646491,0.4243115717226986,45.566886207099536,46.80757534595581,14.986148824540663,27.85302012945614,-241571000.0,0.0015391865448742537
2015-03-23,53.91092018238771,54.39283521558604,53.90458269613073,54.170902252197266,17450700,-0.8157580330231227,0.043648139677892495,-0.8594061727010152,41.31060388485823,52.798321362243584,53.83864822387696,54.87897508551033,3.8646098888196048,0.6596873254808822,44.027924572193974,45.39477423428126,15.980158090275125,26.084747013822845,-224120300.0,0.010472176777933542
2015-03-24,54.08848330461058,54.39284719636247,53.581203701321655,53.5938835144043,10174300,-0.7943349454884086,0.05205698177008533,-0.8463919272584939,38.078602309746614,52.97124469373383,53.894446563720706,54.81764843370758,3.425962891725225,0.3372170491158766,42.93894283415944,44.25291452062949,14.926683473386182,26.99171145537625,-234294600.0,-0.010708957441681865
2015-03-25,53.9299663998981,54.25969480063155,53.75241512805048,53.809486389160156,11934700,-0.7512991353825242,0.0760742335007758,-0.8273733688833,39.968500992480955,53.215397126911114,53.740995025634774,54.266592924358434,1.9560408156676181,0.565155667185603,41.92774550598452,42.97783503908924,14.105210821244002,25.506254030447394,-222359900.0,0.004014830531956087
2015-03-26,54.08848501024178,54.25968910002888,53.32122325568375,53.46706771850586,14400700,-0.7363352563445531,0.07283049003099762,-0.8091657463755507,37.98558565778244,53.17857769380939,53.729582977294925,54.28058826078046,2.0510313051131677,0.2617851709801655,41.4381501388769,42.18854648651817,13.017740535310237,27.082134134802033,-236760600.0,-0.006383870854300777
2015-03-27,53.28952115369993,53.29586347931189,52.83931279079018,52.99783706665039,11579300,-0.7536516395101742,0.04441128549230122,-0.7980629250024754,35.394200104401975,52.74191647545168,53.60783538818359,54.473754300915495,3.230568466201399,0.1477739932895678,41.42922313743661,41.67848432171056,12.332795547250118,29.69638201265183,-248339900.0,-0.008814805049564835
2015-03-30,53.435360857899056,54.41821330480654,53.422681044433226,54.297733306884766,15653200,-0.6549345571339487,0.1145026942948214,-0.7694372514287701,46.31957083504875,52.68161703376802,53.633201599121094,54.58478616447417,3.548490625137945,0.8491711256986949,39.4604635170462,40.44930682796155,19.91083053646671,26.321706126415098,-232686700.0,0.02423137952447941
2015-03-31,53.80314647632802,54.11385274988818,53.55584895524046,53.89826202392578,13354000,-0.6019951270509054,0.13395369950229175,-0.7359488265531972,43.86463173712938,52.71648073463498,53.694077301025395,54.67167386741581,3.641357168351036,0.6044319967562377,37.63232958382654,39.53077636063158,18.71456974196348,24.740274099971188,-246040700.0,-0.007384249239627014
2015-04-01,54.34211857409488,54.53234963584229,53.42902205592719,53.55583953857422,14522300,-0.5809737760788352,0.12398004037948962,-0.7049538164583248,41.818623744599556,52.66937764234735,53.643347930908206,54.61731821946906,3.6312807687369366,0.45507645697114124,35.30457270308759,37.3825181100669,20.401314687722337,22.568602700000294,-260563000.0,-0.0063733936532130355
2015-04-02,53.3212192108596,53.86020557963059,53.169037271728904,53.454383850097656,11297400,-0.5659766041577825,0.11118176984043382,-0.6771583739982163,41.20536268370792,52.66448198248696,53.640811157226565,54.61714033196617,3.640247616233415,0.4045264077155991,33.47735595571276,35.55484276976965,19.260732884635452,23.409820455848752,-271860400.0,-0.0018961874045799628
2015-04-06,53.993370839323696,54.30407707414325,53.39097567149971,53.98068618774414,10916400,-0.5057925752431842,0.13709263900402568,-0.6428852142472099,45.65740806632523,53.15758723794819,53.837380981445314,54.517174724942436,2.525359633416819,0.6054034460229137,31.129478374498614,33.2170255387931,21.423289083449152,21.68498641335865,-260944000.0,0.0097976675143895
2015-04-07,53.90458323928947,54.640133187900446,53.746059001303614,54.37381362915039,11836100,-0.42151523446865014,0.17709598382284786,-0.598611218291498,48.77748640001654,53.11993231179628,53.85259704589844,54.5852617800006,2.721000561877118,0.8556992434545605,29.318513666037983,31.39793481087537,22.58858265594728,20.121651306369447,-249107900.0,0.007256351458732666
2015-04-08,54.40553274711943,54.46894148913515,53.27683585302114,53.30220031738281,16257100,-0.4361672090516109,0.1299552073919097,-0.5661224164435206,41.74208736303794,52.85783289599251,53.73338470458985,54.608936513187196,3.2588745838769198,0.25376420734153454,27.46978225994271,29.29963031722066,20.46959668900435,21.926440690319673,-265365000.0,-0.0199050587845962
2015-04-09,53.26416262101468,53.72705568670037,53.14368260985453,53.676326751708984,13281800,-0.4128312660686362,0.12263292029990758,-0.5354641863685438,44.73886223946813,52.89991532192345,53.7574821472168,54.615048972510145,3.190502200028153,0.45268275712504785,25.9319220975712,27.62521788180459,19.505305538804745,21.96875701653016,-252083200.0,0.006994449630897761
2015-04-10,54.132889363183736,54.55773340191143,53.752427105085154,54.25336456298828,13372400,-0.3438119837312783,0.1533217621098124,-0.4971337458410907,49.08880046343893,53.044479563578896,53.91727828979492,54.79007701601095,3.2375474204202277,0.6925336638897517,24.77788456062218,26.123833410282444,24.82623584375252,20.404729595020815,-238710800.0,0.010692948389036174
2015-04-13,54.48162331536248,54.69087652574487,54.05043708083682,54.11384582519531,9880500,-0.29694866202331127,0.16014806705422358,-0.45709672907753485,48.10286795289104,53.05348921959578,53.94391021728515,54.83433121497452,3.3012845902448213,0.5954243039815675,23.86717485376023,24.899548475665714,24.613211714230356,19.327986902071487,-248591300.0,-0.002574926758383268
2015-04-14,54.2787196437965,55.4708254823731,54.234333033069355,54.93183898925781,15693800,-0.191595338058832,0.21240111281496232,-0.4039964508737943,53.94347220282975,52.82191997171681,54.05551528930664,55.28911060689647,4.564179292298276,0.8551909153089654,23.87653820017935,24.327211380400765,28.14504069634837,17.25082261602403,-232897500.0,0.015003042238500495
2015-04-15,55.25519335524621,56.13658749773713,55.25519335524621,55.85124588012695,15332800,-0.03352713752662595,0.29637545067773474,-0.3299025882043607,59.46531443137455,52.8684461919436,54.56532440185547,56.26220261176734,6.219621081751219,0.8789080061138469,24.48877714296197,24.1779759983611,30.671700840233093,15.643423347599992,-217564700.0,0.016598707306535884
2015-04-16,55.724447999754986,55.901999240633245,55.236195391225564,55.629337310791016,9570800,0.07299543727410196,0.32231842038277014,-0.24932298310866818,57.668182073985726,53.38801316819897,54.95592651367187,56.52383985914477,5.706075558867482,0.7147474536980987,25.02507239804608,24.450805299112716,29.060141613523452,14.97140648301927,-227135500.0,-0.003981121305180354
2015-04-17,55.25521867349248,55.39472080389794,54.63380624976584,55.1220588684082,14430100,0.11515478181651417,0.2915822119401459,-0.1764274301236317,53.674774911622016,53.77267128324325,55.12966537475586,56.48665946626847,4.922917932797703,0.49719729570112664,24.541025201393605,24.514901172177787,26.793268054876798,18.523650256608693,-241565600.0,-0.009160733090593681
2015-04-20,55.248898199202785,55.863973378648254,55.21719623561221,55.31864929199219,11593600,0.16255572905938465,0.2711865273464131,-0.10863079828702844,54.975998876854895,54.625677580376944,55.37062606811524,56.11557455585354,2.690771409454124,0.4651138454681212,24.56079068451718,24.792931541281632,28.94112582555733,17.432290917783558,-229972000.0,0.0035601117467873463
2015-04-21,55.407411146263826,55.55959795623289,54.969887371491374,55.090362548828125,10100500,0.1796298281105564,0.23060850111806785,-0.05097867300751148,53.110404842745616,54.7420764008187,55.4023307800293,56.0625851592399,2.3834895388502275,0.263751486529959,24.190258693567614,24.36564194748061,27.55162698743206,18.608807727045424,-240072500.0,-0.004135297738463332
2015-04-22,55.19181406739427,55.673729234586915,54.74794317942466,55.458133697509766,8663600,0.2202977770840988,0.21702116007328823,0.0032766170108105806,55.7175051646839,54.86915624952102,55.32370834350587,55.77826043749072,1.6432452111218925,0.6478657295640736,23.50128081166232,24.03103574808975,25.483143045015293,19.011577940515256,-231408900.0,0.006653595805419453
2015-04-23,55.394742902803344,56.041520048060036,55.36303610132524,55.508880615234375,9866100,0.25369780145924636,0.20033694755874862,0.05336085390049774,56.080379733645756,54.9193600549269,55.299617004394534,55.67987395386217,1.3752606982338342,0.7751607973671647,23.272487045117305,23.731372869342458,27.089981849535498,17.94808029537272,-221542800.0,0.0009146307409745269
2015-04-24,55.28693639260432,55.39473175549188,54.950865650791506,55.14743423461914,8405700,0.24814143918033693,0.15582446822387136,0.09231697095646559,52.763879252706815,54.935775732731905,55.30469207763672,55.67360842254154,1.3341231314946418,0.28686517256621474,22.41428825540063,22.957784533531473,25.811140933311574,20.587697093840326,-229948500.0,-0.0065327978176783616
2015-04-27,55.42643033720586,55.54690549761319,55.01426625090206,55.17279052734375,10534600,0.242983065427822,0.12053287557708513,0.12245018985073687,52.97398303712831,54.88945358328775,55.27552032470703,55.661587066126316,1.3968814373936185,0.3669533187634617,21.801295126675875,22.536891085896592,25.938811777284428,19.634883093240514,-219413900.0,0.00045968530658500905
2015-04-28,55.30595903204692,55.71178085650282,55.19182134155759,55.673736572265625,9633800,0.27613407458497363,0.1229471077873894,0.15318696679758423,57.03952633536983,54.93912200457141,55.39219512939454,55.845268254217665,1.6358735152660486,0.8107019898620087,21.433622353423278,21.923955304411955,26.162115857375774,18.692143061271427,-209780100.0,0.009038613450288604
2015-04-29,55.483495281054225,55.84493042823116,55.14108227250078,55.71811294555664,12534100,0.30250025598675734,0.11945063135133849,0.18304962463541885,57.39094741581179,54.90231281679326,55.444190979003906,55.98606914121455,1.9546796612681998,0.7527523580533708,21.257053194240907,21.52917416045839,25.703876410117946,17.50984081532924,-197246000.0,0.0007967616271876641
2015-04-30,56.225381417647995,56.225381417647995,55.30594267677864,55.401058197021484,13947700,0.2944181075609933,0.08909478634045953,0.20532332122053376,53.99265628624191,54.88505557375857,55.42262649536133,55.960197416964085,1.9398969539913453,0.47993911363775194,21.547564812487114,21.490593582955196,26.98466601229227,16.07910395321435,-211193700.0,-0.0057065870035831676
2015-05-01,55.70543002154302,56.402935873429946,55.61031448770003,56.33952713012695,12257100,0.35959436647730314,0.12341683620541549,0.23617753027188765,61.29772073452841,54.78369600190966,55.66104507446289,56.53839414701612,3.1524707140497252,0.8866659673381591,22.019815276165314,21.63843423520311,26.174233336148884,14.672244513344786,-198936600.0,0.016797674666433074
2015-05-04,56.70095926163166,56.992643335476004,56.402932862462485,56.504390716552734,10343700,0.41971195666533134,0.14682754111475493,0.2728844155505764,62.42639666773832,54.98505467960263,55.927365112304685,56.86967554500674,3.369765161687328,0.8061759608208089,23.0717987759135,22.30968179420031,29.884744691367946,13.823149455830096,-188592900.0,0.0029219776638660555
2015-05-05,57.04973152082284,57.125820096197685,56.13028758689185,56.18735885620117,11895000,0.436739299643115,0.13108390727403085,0.3056553923690841,58.87093110677649,55.11441676070931,56.0300895690918,56.94576237747429,3.2685038179471575,0.5858763554348546,23.49989265433014,22.75985396524773,27.29208158326931,14.999876225150857,-200487900.0,-0.005626546715916766
2015-05-06,56.846801622269645,57.04337016010374,55.66738071971189,55.9210205078125,11273500,0.4238563605133052,0.09456077451537687,0.32929558599792835,55.98607783721836,55.20765946937144,56.070671081542976,56.93368269371451,3.0782995656194827,0.41329747385790033,23.038638975671187,23.05521887579234,24.170806677844702,17.131864543036837,-211761400.0,-0.0047514530310296624
2015-05-07,55.80054149541535,55.86395023410481,55.115715506905225,55.54690170288086,9992500,0.3790883826191802,0.039834237297001474,0.33925414532217874,52.12234333372049,55.34718586223776,56.09983978271485,56.852493703191946,2.6832658467199306,0.13267441729161847,21.717576554924385,22.608734604627262,22.545674913909302,20.585878451385742,-221753900.0,-0.006712607578914143
2015-05-08,56.09857438287151,56.47903169682727,55.686410277012264,56.42830276489258,11390300,0.410004856365525,0.056600568834676956,0.353404287530848,59.256383112211765,55.333152682671255,56.11759490966797,56.90203713666469,2.7957086480966513,0.6980438103225076,21.26576801654211,22.15220349610665,25.904942089860935,18.993983989583004,-210363600.0,0.01574311510146556
