Date,Open,High,Low,Close,Volume,MACD,MACD_Hist,MACD_Signal,RSI,BB_Lower,BB_Middle,BB_Upper,BB_Width,BB_Percent,ADX,ADXR,DI_Pos,DI_Neg,OBV,Returns
2015-02-23,48.40179823070231,48.4894790766672,48.09782309849097,48.45440673828125,3362400,0.04431883027699968,0.12524795059912636,-0.0809291203221267,49.5284480371123,48.2192653055821,48.43218994140625,48.6451145772304,0.8792690815003411,0.5521705644558392,18.176511038921518,19.182794322596976,21.232899690922974,18.98879647210355,19850300.0,-0.0018078391372722828
2015-02-24,48.34917020647797,48.88112429225796,48.30825100448401,48.81682205200195,3313300,0.0844070956885048,0.1322689728085052,-0.047861877120000396,53.05971131695221,48.14802619382633,48.52571792602539,48.903409658224454,1.5566662311924155,0.8853726480609514,17.969489262476067,18.557506916912903,24.207042520048027,17.79056192675636,23163600.0,0.007451679088017393
2015-02-25,48.816817178994306,48.93957477272224,48.63559976551758,48.793434143066406,2850200,0.1129876744782905,0.1286796412786327,-0.015691966800342218,52.802960844139015,48.134369960873116,48.580664062500006,49.026958164126896,1.8373322400563468,0.7383742915162704,17.87554032041911,18.02602567967031,24.033778750975156,17.171386449578524,20313400.0,-0.0004792100808828516
2015-02-26,48.6589836548062,48.752515800158136,48.26732783082581,48.40177917480469,2973200,0.10284912564054594,0.09483287395271052,0.008016251687835416,48.56491247622909,48.21666332978983,48.60170516967774,48.986747009565654,1.5844787278292296,0.24038406458470155,16.96120135879111,17.465345310633587,22.56968179942907,20.389587033805853,17340200.0,-0.0080591847013288
2015-02-27,48.360872447662686,48.57715778481375,48.01597814755746,48.49531936645508,5971700,0.10119564396894276,0.07454351382488587,0.026652130144056888,49.605245221010485,48.19791210755283,48.59235229492188,48.98679248229093,1.6234661165406075,0.3769991857142896,15.897551128606441,16.886545724512775,21.09359640004713,21.9853733499382,23311900.0,0.0019307125211320444
2015-03-02,48.49531449581923,48.64730202601728,48.308254635521195,48.48946762084961,3188900,0.09828014849167488,0.05730241467809439,0.04097773381358049,49.53774256478652,48.21609760895393,48.59936447143555,48.98263133391717,1.5772505120180567,0.3566314214143536,14.763866697601543,15.862534028196327,21.07706703722264,21.08801692773947,20123000.0,-0.0001206734745592134
2015-03-03,48.32578659038402,48.51284643438523,48.203028985869956,48.34332275390625,3597500,0.0832176467121073,0.03379193031882144,0.04942571639328586,47.788696458470305,48.15778893871921,48.50466461181641,48.85154028491361,1.4302775861796106,0.2674356110511276,13.934956952032877,14.916254040319659,20.263171439711414,21.58521652714398,16525500.0,-0.0030185018389439168
2015-03-04,48.337487192488965,48.343329607919046,47.75292453962484,48.033512115478516,3582500,0.045753953116083323,-0.002937410621762032,0.048691363737845356,44.22401552071439,47.973967561129626,48.352680206298835,48.731392851468044,1.5664597848698965,0.07861442588256429,14.037898271110647,14.400882484356096,18.775271787239927,25.598196336035542,12943000.0,-0.006429173690891625
2015-03-05,48.05105239558909,48.150431444577684,47.66524333079276,47.764617919921875,3418800,-0.00556960536528095,-0.04340877528250105,0.0378391699172201,41.34162508699559,47.58835320843166,48.22524795532227,48.86214270221287,2.6413332181543088,0.13837821111789467,14.289335756131827,14.112146354082352,17.629616786983917,25.138927689127787,9524200.0,-0.005613781847936394
2015-03-06,47.51323306878961,47.55415226004056,46.64223630652941,46.79422378540039,7757400,-0.1231272575804283,-0.12877314199811873,0.005645884417690416,32.98604970426279,46.54272436872117,47.88502883911133,49.22733330950149,5.606363838268379,0.09368195600440837,15.963735827987334,15.00081704954899,15.303304956891353,33.84888767663843,1766800.0,-0.02052538260834853
2015-03-09,46.87025377966795,47.1157691287642,46.805951503495926,47.02808380126953,4574300,-0.19517217178129442,-0.16065444495918788,-0.034517726822106555,36.32602515291284,46.27227439094021,47.59275207519532,48.91322975945043,5.549070506235021,0.28618787706195775,17.518535894710304,15.903935825421065,14.704663867152362,32.52477271831561,6341100.0,0.004985179030630687
2015-03-10,46.76500964239945,46.76500964239945,46.21551935194642,46.32658767700195,7066900,-0.30535323787134416,-0.2166684088393901,-0.08868482903195408,31.288504443685497,45.785826355201046,47.189405059814455,48.59298376442786,5.948702692201001,0.19263662237945206,19.588245987568026,17.77599090777768,13.289843117033508,36.386685286952684,-725800.0,-0.015028906789679684
2015-03-11,46.373352401044464,46.437654644211264,45.23345264842656,45.49066162109375,7285400,-0.4548811859873254,-0.29295708556429706,-0.16192410042302835,26.561566326461726,44.992632365909145,46.6808349609375,48.36903755596586,7.232958007032414,0.14750281057832373,22.279598146097573,19.89906702040394,11.520740862963983,42.39912607008074,-8011200.0,-0.01820897836274001
2015-03-12,45.74787977713748,46.05185042960573,45.572509176959116,46.02262496948242,4806600,-0.5244130584461857,-0.28999116641852585,-0.23442189202765984,33.45174258307375,45.10696707109106,46.33243637084961,47.55790567060815,5.289897945144783,0.3735947928568152,24.77871086473215,22.18347842615009,10.799265286719628,39.74392062127086,-3204600.0,0.011626056938949157
2015-03-13,46.02260972765603,46.02260972765603,44.923629322237986,45.39128112792969,5337600,-0.6232769907991198,-0.31108407901716795,-0.31219291178195185,29.8698770197596,44.71743749779682,46.051847839355474,47.386258180914126,5.795252108942639,0.2524874130343538,27.507296377627068,24.89344726186232,9.539374811293856,41.995435793193074,-8542200.0,-0.013813081770725818
2015-03-16,45.63679568108455,45.81800863482452,45.280212187696925,45.53157424926758,5361800,-0.682440141899967,-0.29619778409441216,-0.3862423578055549,31.6219899942071,44.946077859518525,45.75254592895508,46.559013998391634,3.5253472918811775,0.3630003542224028,30.040982925315205,27.409846895023676,8.986848884485173,39.56303665358726,-3180400.0,0.003085983872671195
